ITEM_NUM;ID_PRO;ID_NOTA;ID_SEC;QTD_PRO;PRE_UNIT;TOTAL_ITEM;EST_LIN
4;7816;2326;3;1;3,5;3,5;0
4;7820;1910;6;3;15;45;0
4;7828;2259;6;72;1,49;107,28;0
4;7834;2117;6;1;22;22;0
4;7837;1930;6;2;18;36;0
4;7847;1931;6;8;2;16;0
4;7865;1943;1;8;40,27;322,16;0
4;7884;2242;1;100;2,39;239;0
4;7884;2378;3;4;46;184;0
4;7897;1942;1;25;11,18;279,5;0
4;7944;1967;6;5;16;80;0
4;7949;1965;3;5;1;5;0
4;7963;2051;6;1;2;2;0
4;7963;2181;6;1;2;2;0
4;7965;1986;6;1;93;93;0
4;7969;2133;6;1;270;270;0
4;7976;2408;6;1;48;48;0
4;7990;2011;6;6;14,5;87;0
4;8012;2012;6;10;17,16;171,6;0
4;8012;2669;6;12;14,9;178,8;0
4;8014;2254;6;6;39,5;237;0
4;8023;2016;6;10;2,5;25;0
4;8023;2874;3;5;6,1;30,5;0
4;8035;2282;6;8;5,95;47,6;0
4;8037;2019;6;5;1,35;6,75;0
4;8043;2833;6;60;1,29;77,4;0
4;8043;2953;6;49;1,69;82,81;0
4;8044;2873;6;2;5,19;10,38;0
4;8050;2063;1;30;1,65;49,5;0
4;8051;2100;3;200;1,9;380;0
4;8051;2123;3;200;1,9;380;0
4;8054;2020;1;3;8,75;26,25;0
4;8060;2349;1;100;2,5;250;0
4;8061;2055;1;5;2,29;11,45;0
4;8062;2395;3;200;2;400;0
4;8066;2028;1;2;28;56;0
4;8076;2941;4;100;1,7;170;0
4;8081;2023;6;1;210;210;0
4;8093;2022;3;2;171,73;343,46;0
4;8113;2030;3;40;2,9;116;0
4;8123;2796;3;220;2,9;638;0
4;8123;2922;3;220;2,9;638;0
4;8123;2938;3;220;2,9;638;0
4;8124;2513;3;100;3,7;370;0
4;8129;2029;6;1;186,56;186,56;0
4;8136;2043;6;3;8,69;26,07;0
4;8146;2075;3;3;330;990;0
4;8150;2048;6;1;15;15;0
4;8152;2623;6;2;45;90;0
4;8157;2041;6;1;1094,97;1094,97;0
4;8176;2042;6;2;35,76;71,52;0
4;8186;2049;6;2;20;40;0
4;8218;2046;6;3;5,5;16,5;0
4;8218;2161;6;10;6,99;69,9;0
4;8223;2185;6;10;14;140;0
4;8223;2807;6;20;23,9;478;0
4;8225;2052;6;4;18,72;74,88;0
4;8226;2284;6;20;23,5;470;0
4;8227;2407;6;4;52,9;211,6;0
4;8227;2555;6;5;59,9;299,5;0
4;8227;2958;6;7;59,9;419,3;0
4;8241;2038;3;143;4,5;643,5;0
4;8254;2058;3;1;26,24;26,24;0
4;8272;2130;1;2;105,7;211,4;0
4;8273;2081;3;270;1,65;445,5;0
4;8285;2053;6;16;1,35;21,6;0
4;8289;2067;3;1;223;223;0
4;8303;2056;3;4;40;160;0
4;8307;2436;4;1;270;270;0
4;8310;2139;3;250;9,9;2475;0
4;8310;2170;3;165;9,9;1633,5;0
4;8311;2174;3;100;7;700;0
4;8312;2099;3;200;5,9;1180;0
4;8313;2452;3;300;2,27;681;0
4;8313;2890;3;200;2,1;420;0
4;8318;2785;3;1;110;110;0
4;8330;2068;3;10;4,5;45;0
4;8349;2085;3;2;105;210;0
4;8356;2092;6;6;52;312;0
4;8360;2094;6;1;15;15;0
4;8367;2095;6;1;20;20;0
4;8381;2086;3;4;16;64;0
4;8394;2109;3;15;42,95;644,25;0
4;8415;2103;3;1;65;65;0
4;8418;2518;3;2;90;180;0
4;8422;2110;6;3;2,5;7,5;0
4;8428;2114;6;1;65;65;0
4;8448;2131;1;1;65;65;0
4;8454;2599;1;2;227;454;0
4;8455;2203;1;3;131,9;395,7;0
4;8462;2151;3;7;52;364;0
4;8481;2146;6;10;11;110;0
4;8484;2147;6;1;150;150;0
4;8500;2858;3;1;15;15;0
4;8503;2184;6;1;249;249;0
4;8516;2179;6;1;40;40;0
4;8524;2180;6;1;8;8;0
4;8538;2188;1;1;170;170;0
4;8540;2198;3;2;154,9;309,8;0
4;8543;2213;3;1;85;85;0
4;8545;2212;3;2;8;16;0
4;8549;2215;6;3;7,8;23,4;0
4;8560;2595;6;4;4,5;18;0
4;8561;2851;6;133;13;1729;0
4;8569;2221;3;1;104,51;104,51;0
4;8569;2252;3;1;94,74;94,74;0
4;8577;2220;6;1;66;66;0
4;8588;2253;3;7;57;399;0
4;8594;2225;1;6;0,99;5,94;0
4;8598;2218;6;36;1,39;50,04;0
4;8614;2700;1;60;3,35;201;0
4;8615;2261;3;400;2;800;0
4;8615;2279;3;200;2;400;0
4;8615;2296;3;200;2;400;0
4;8615;2345;3;500;2;1000;0
4;8616;2224;1;5;2,49;12,45;0
4;8616;2387;3;120;2;240;0
4;8628;2226;3;2200;0,25;550;0
4;8633;2384;3;120;1,6;192;0
4;8633;2550;3;200;2,4;480;0
4;8640;2571;3;100;0,64;64;0
4;8641;2439;3;50;0,74;37;0
4;8644;2888;3;40;2,48;99,2;0
4;8647;2606;3;350;3,75;1312,5;0
4;8662;2241;1;2;131,9;263,8;0
4;8662;2527;1;4;133,9;535,6;0
4;8666;2236;3;100;1,75;175;0
4;8673;2245;4;1;17;17;0
4;8695;2256;6;1;28;28;0
4;8712;2639;6;2;130;260;0
4;8727;2275;6;1;35;35;0
4;8728;2391;6;1;2;2;0
4;8729;2392;6;1;15;15;0
4;8743;2272;6;18;1,5;27;0
4;8752;2262;3;1;4,9;4,9;0
4;8762;2280;4;1;7,5;7,5;0
4;8774;2832;3;2;1500;3000;0
4;8775;2517;3;2;60;120;0
4;8775;2722;3;4;60;240;0
4;8778;2315;3;1;24;24;0
4;8787;2332;6;1;180;180;0
4;8799;2325;3;2;70;140;0
4;8801;2368;1;4;330;1320;0
4;8803;2351;3;1;55;55;0
4;8808;2350;3;2;680;1360;0
4;8815;2376;3;500;0,3;150;0
4;8815;2943;1;300;0,3;90;0
4;8824;2841;3;400;0,28;112;0
4;8835;2403;1;1;166;166;0
4;8839;2989;1;4;40;160;0
4;8852;2411;3;2;222;444;0
4;8853;2852;1;5;15;75;0
4;8860;2424;6;2;10;20;0
4;8866;2432;6;2;140;280;0
4;8873;2453;4;1;15;15;0
4;8888;2457;3;1;45;45;0
4;8916;2501;6;1;62,34;62,34;0
4;8921;2624;6;1;18;18;0
4;8922;2610;3;80;5,6;448;0
4;8922;2882;3;100;7;700;0
4;8922;2906;3;100;7;700;0
4;8932;2514;3;2;22,5;45;0
4;8937;2515;3;300;0,28;84;0
4;8945;2524;6;1;3;3;0
4;8953;2554;6;1;115;115;0
4;8969;2583;3;1;150;150;0
4;8976;2598;1;4;65;260;0
4;8980;2613;3;2;30,9;61,8;0
4;9015;2720;6;16;1;16;0
4;9027;2666;6;1;70;70;0
4;9033;2675;3;5;22;110;0
4;9038;2690;6;1;186,54;186,54;0
4;9077;2696;3;2;199,9;399,8;0
4;9081;2695;3;4;69,45;277,8;0
4;9092;2713;6;1;120,89;120,89;0
4;9099;2721;6;1;18;18;0
4;9099;2809;3;1;20;20;0
4;9116;2719;6;1;83;83;0
4;9122;2723;3;2;10,9;21,8;0
4;9145;2783;3;192;2,58;495,36;0
4;9145;2795;3;240;2,58;619,2;0
4;9145;2909;3;430;2,58;1109,4;0
4;9145;2946;3;200;2,58;516;0
4;9146;2791;3;120;2,77;332,4;0
4;9146;2964;3;84;2,77;232,68;0
4;9164;2760;6;4;60;240;0
4;9166;2774;3;300;2,2;660;0
4;9171;2786;3;1;370;370;0
4;9173;2826;3;40;2,2;88;0
4;9182;2810;3;4;650;2600;0
4;9204;2857;3;2;85;170;0
4;9218;2900;6;8;22,85;182,8;0
4;9261;2973;6;2;112;224;0
4;9266;2995;3;500;1,2;600;0
5;68;1781;3;30;1,2;36;0
5;68;2833;6;12;5,1;61,2;0
5;70;2812;1;24;1,48;35,52;0
5;95;2840;1;4;4,64;18,56;0
5;399;2287;1;30;3,55;106,5;0
5;445;2432;6;3;28;84;0
5;448;2770;4;1;224;224;0
5;451;2811;3;1;50;50;0
5;461;2555;6;30;14,9;447;0
5;471;2161;6;6;38;228;0
5;533;2399;6;100;0,75;75;0
5;1231;2466;6;2;38;76;0
5;1295;2610;3;540;2,7;1458;0
5;1299;2908;3;150;3,49;523,5;0
5;1299;2945;3;150;3,49;523,5;0
5;1701;2182;6;1;235;235;0
5;1714;2416;3;100;0,64;64;0
5;1776;2279;3;200;2;400;0
5;2032;2244;3;1;75;75;0
5;2059;2776;3;100;3,29;329;0
5;2172;2414;3;2500;0,3;750;0
5;2251;2691;4;2;200;400;0
5;2373;2729;3;7;7,25;50,75;0
5;2435;2286;1;2;4,5;9;0
5;2470;2777;3;40;2,48;99,2;0
5;2490;2784;3;100;0,5;50;0
5;2492;2747;3;10;2,86;28,6;0
5;2492;2748;3;10;2,85;28,5;0
5;2507;2550;3;90;2,1;189;0
5;2509;2795;3;90;3,49;314,1;0
5;2534;2465;6;15;59,9;898,5;0
5;2581;2317;3;20;3;60;0
5;2581;2612;3;40;3,7;148;0
5;2582;2549;3;150;4,2;630;0
5;2619;2870;6;1;35,95;35,95;0
5;2817;2455;3;500;0,54;270;0
5;2867;2941;4;40;9,9;396;0
5;2867;2942;1;60;9,9;594;0
5;2999;2326;3;1;4,65;4,65;0
5;3031;2688;6;1;260;260;0
5;3176;2600;1;10;5,99;59,9;0
5;3194;2906;3;30;0,69;20,7;0
5;3268;2245;4;1;42;42;0
5;3320;2352;3;5;6,25;31,25;0
5;3374;2882;3;48;8,95;429,6;0
5;3424;2850;6;5;7,15;35,75;0
5;3474;2708;3;30;3;90;0
5;3537;2384;3;200;5,4;1080;0
5;3570;2451;3;60;4,05;243;0
5;3573;2658;1;20;3,75;75;0
5;3580;2797;3;240;1,45;348;0
5;3634;2813;1;3;0,88;2,64;0
5;3648;2288;3;2;13;26;0
5;3675;2617;6;9;6,5;58,5;0
5;3675;2958;6;20;6,3;126;0
5;3765;1699;6;50;1,21;60,5;0
5;3777;2335;6;1;6,5;6,5;0
5;3778;2262;3;2;1,6;3,2;0
5;3889;2638;6;3;89,9;269,7;0
5;3889;2807;6;10;15;150;0
5;3940;1476;6;200;2,12;424;0
5;3945;2639;6;1;70,05;70,05;0
5;4034;2282;6;60;2,49;149,4;0
5;4060;2298;3;150;3;450;0
5;4060;2830;3;30;4,5;135;0
5;4060;2907;3;30;4,5;135;0
5;4060;2925;3;30;4,5;135;0
5;4085;2198;3;1;199,4;199,4;0
5;4085;2211;3;5;3,3;16,5;0
5;4126;2868;1;32;2,89;92,48;0
5;4130;2780;3;40;2,39;95,6;0
5;4132;2826;3;60;2,48;148,8;0
5;4134;1232;3;10;3,5;35;0
5;4172;2154;6;10;26,8;268;0
5;4187;2387;3;400;2,15;860;0
5;4187;2744;3;27;2,3;62,1;0
5;4361;2246;3;1600;4,4;7040;0
5;4361;2278;3;200;4,4;880;0
5;4361;2439;3;300;4,33;1299;0
5;4361;2611;3;200;4,33;866;0
5;4635;2552;3;100;3,64;364;0
5;4686;2853;3;30;4,5;135;0
5;4689;2755;3;36;3,99;143,64;0
5;4693;1421;4;20;1;20;0
5;4701;2603;3;2;4;8;0
5;4807;2959;6;6;60;360;0
5;4827;2568;3;200;2,99;598;0
5;4827;2758;3;300;3,08;924;0
5;4827;2799;3;400;3,08;1232;0
5;4827;2828;3;200;3,76;752;0
5;4827;2860;3;600;4,39;2634;0
5;5014;2953;6;6;5,59;33,54;0
5;5014;2954;1;2;5,59;11,18;0
5;5018;1807;4;100;1,2;120;0
5;5301;2548;3;60;1,93;115,8;0
5;5301;2560;3;60;1,93;115,8;0
5;5303;1503;4;400;1,2;480;0
5;5306;1391;4;200;2,34;468;0
5;5310;1325;4;100;0,3;30;0
5;5310;1326;4;100;0,3;30;0
5;5310;1344;3;200;0,3;60;0
5;5310;1394;4;100;0,3;30;0
5;5380;1453;4;1;36,72;36,72;0
5;5380;1784;3;3;24;72;0
5;5381;2734;1;2;2,48;4,96;0
5;5408;1792;1;2;5,9;11,8;0
5;5468;1794;4;3;0,6;1,8;0
5;5490;1805;4;20;0,4;8;0
5;5529;1237;3;1;82,9;82,9;0
5;5543;1242;4;4;7,5;30;0
5;5550;2874;3;5;0,5;2,5;0
5;5557;1251;6;1;3,8;3,8;0
5;5558;2615;3;1;2;2;0
5;5567;1247;3;1;5,5;5,5;0
5;5577;1239;1;15;5;75;0
5;5581;1819;6;1;89,89;89,89;0
5;5581;1881;6;1;99,9;99,9;0
5;5586;1248;3;25;7,7;192,5;0
5;5600;1249;3;50;1,1;55;0
5;5605;2574;3;65;36,5;2372,5;0
5;5636;2614;3;800;0,6;480;0
5;5652;1250;4;3;10,58;31,74;0
5;5667;1254;5;20;20;400;0
5;5680;1256;6;4;7,5;30;0
5;5691;1259;6;10;6,67;66,7;0
5;5710;2344;3;240;2,05;492;0
5;5711;2749;3;100;2,49;249;0
5;5712;2497;1;3;53,8;161,4;0
5;5713;1265;4;100;1,79;179;0
5;5713;1270;3;200;1,79;358;0
5;5720;1413;3;40;2,2;88;0
5;5728;1263;1;1;3,5;3,5;0
5;5746;1266;4;10;38;380;0
5;5747;2800;3;40;2,48;99,2;0
5;5755;1268;3;200;4,5;900;0
5;5761;1267;4;5;3,5;17,5;0
5;5766;1432;3;160;1,8;288;0
5;5766;1434;3;120;1,8;216;0
5;5766;1468;3;100;1,8;180;0
5;5766;2296;3;6;1,8;10,8;0
5;5774;1955;3;200;2,1;420;0
5;5776;1280;4;100;0,3;30;0
5;5776;1310;3;100;0,3;30;0
5;5776;1486;3;60;0,3;18;0
5;5777;1622;4;10;0,65;6,5;0
5;5782;1304;4;30;1,9;57;0
5;5783;1960;3;200;2,74;548;0
5;5785;1438;3;400;1,25;500;0
5;5786;1279;4;160;2;320;0
5;5788;1504;4;300;2,8;840;0
5;5789;1658;4;20;3;60;0
5;5789;2783;3;80;3,8;304;0
5;5789;2946;3;40;3,8;152;40
5;5790;1459;4;200;2;400;0
5;5790;2573;3;120;3,7;444;0
5;5790;2922;3;150;2,8;420;0
5;5791;1891;4;3;3,5;10,5;0
5;5792;2646;3;1000;2,04;2040;0
5;5792;2657;3;500;2,04;1020;0
5;5795;1341;1;8;2;16;0
5;5795;1488;3;200;2;400;0
5;5796;2250;3;350;3;1050;0
5;5797;1347;3;150;2;300;0
5;5802;1271;4;4;20;80;0
5;5818;1273;4;1;80;80;0
5;5820;2624;6;1;10;10;0
5;5822;1277;6;1;18;18;0
5;5829;1293;3;3;60;180;0
5;5841;1274;4;2;3;6;0
5;5857;1289;3;2;2;4;0
5;5864;1275;4;1;30;30;0
5;5868;1290;3;8;3;24;0
5;5891;1294;3;1;12;12;0
5;5892;1350;4;200;2,3;460;0
5;5899;1435;3;120;9,9;1188;0
5;5900;1349;3;90;2,9;261;0
5;5900;1420;4;90;1,9;171;0
5;5900;1494;3;10;2,9;29;0
5;5903;1298;3;400;1,7;680;0
5;5903;1309;3;400;1,7;680;0
5;5908;1299;4;40;0,99;39,6;0
5;5935;1300;4;2;8,45;16,9;0
5;5962;1301;4;1;28;28;0
5;5967;1311;6;16;0,5;8;0
5;5978;1487;3;100;1,56;156;0
5;5978;1502;4;20;1,56;31,2;0
5;5981;1302;4;10;1,99;19,9;0
5;5981;2452;3;20;4,6;92;0
5;5981;2700;1;6;5,99;35,94;0
5;5984;1303;4;150;0,4;60;0
5;5987;1454;4;30;2,36;70,8;0
5;5987;1455;4;33;2,36;77,88;0
5;5996;1308;3;100;1,39;139;0
5;5996;1314;4;120;1,39;166,8;0
5;6008;1305;4;20;0,8;16;0
5;6018;1328;6;1;30;30;0
5;6029;1330;6;4;2;8;0
5;6053;1321;4;15;1,8;27;0
5;6062;1764;6;1;95;95;0
5;6070;1337;3;1;0,4;0,4;0
5;6079;1333;6;2;28,5;57;0
5;6079;2111;6;1;26;26;0
5;6085;1338;3;18,2;15;273;0
5;6095;1322;4;24;1,99;47,76;0
5;6097;1343;3;400;3,9;1560;0
5;6099;1489;3;200;1,3;260;0
5;6108;1345;3;500;1,6;800;0
5;6118;1366;3;5;149;745;0
5;6129;1361;3;36;1;36;0
5;6129;1364;3;36;1;36;0
5;6143;1360;3;50;0,28;14;0
5;6143;1363;3;50;0,28;14;0
5;6158;1351;4;80;2,29;183,2;0
5;6159;1358;3;120;1,39;166,8;0
5;6171;1354;6;30;13,48;404,4;0
5;6178;2837;6;30;26,9;807;0
5;6183;1352;4;4;6,5;26;0
5;6195;1382;3;144;8;1152;0
5;6203;1387;6;20;5,2;104;0
5;6211;1384;3;50;0,2;10;0
5;6211;1402;3;50;0,2;10;0
5;6227;1385;3;60;1,3;78;0
5;6228;2378;3;5;25;125;0
5;6229;1386;6;4;21,5;86;0
5;6239;1371;6;5;26,4;132;0
5;6258;1375;6;1;15;15;0
5;6267;1416;4;12;20;240;0
5;6267;1417;4;15;20;300;0
5;6267;1460;4;35;20;700;0
5;6267;1461;4;18;20;360;0
5;6272;1407;3;100;0,8;80;0
5;6272;1408;3;40;0,8;32;0
5;6272;1431;3;250;0,8;200;0
5;6274;1490;3;30;2;60;0
5;6274;1491;3;15;2;30;0
5;6284;1419;4;2;8;16;0
5;6292;1418;4;1;7;7;0
5;6296;1889;4;2;3,5;7;0
5;6315;1430;4;1;23;23;0
5;6327;1446;6;1;86;86;0
5;6335;1463;6;27;20;540;0
5;6355;1492;3;250;2,29;572,5;0
5;6356;1475;1;24;4,9;117,6;0
5;6356;1761;1;20;4,5;90;0
5;6356;1803;4;3;4,5;13,5;0
5;6358;1462;6;40;1,31;52,4;0
5;6382;1984;3;30;4,35;130,5;0
5;6384;1987;3;20;3,13;62,6;0
5;6385;1456;4;24;1,99;47,76;0
5;6385;1705;4;4;2,8;11,2;0
5;6395;1466;3;50;3,9;195;0
5;6398;1474;1;20;0,75;15;0
5;6431;1467;3;20;0,65;13;0
5;6442;1783;3;30;6;180;0
5;6460;1464;6;20;13;260;0
5;6460;2584;3;500;0,45;225;0
5;6477;1481;6;16;8,12;129,92;0
5;6482;1480;6;1;15;15;0
5;6503;1479;6;36;0,5;18;0
5;6506;1478;6;2;5;10;0
5;6513;1477;6;2;18,5;37;0
5;6535;1501;4;400;0,75;300;0
5;6537;1500;4;3;12;36;0
5;6541;1875;1;30;2,85;85,5;0
5;6613;1498;4;30;6;180;0
5;6636;1508;3;1;2,58;2,58;0
5;6643;1518;6;40;20;800;0
5;6651;1516;4;5;56;280;0
5;6658;1973;1;200;1,94;388;0
5;6658;2705;3;200;2,75;550;0
5;6660;2261;3;200;2;400;0
5;6660;2361;3;160;2;320;0
5;6661;1521;3;60;1,99;119,4;0
5;6664;1613;1;24;1,19;28,56;0
5;6666;1522;3;200;2,5;500;0
5;6673;1519;3;25;1,69;42,25;0
5;6678;1604;4;234;6,57;1537,38;0
5;6678;1605;4;225;6,57;1478,25;0
5;6683;2438;3;100;0,64;64;0
5;6686;1820;6;1;98,89;98,89;0
5;6690;1520;3;2;3,65;7,3;0
5;6705;1525;3;2;96;192;0
5;6717;1529;6;5;3,89;19,45;0
5;6717;1530;6;5;3,89;19,45;0
5;6722;1528;6;2;4;8;0
5;6724;1609;3;200;2;400;0
5;6725;1775;3;120;2,2;264;0
5;6725;1874;1;30;2,29;68,7;0
5;6728;1531;3;300;2,2;660;0
5;6730;1774;3;50;0,45;22,5;0
5;6730;1937;3;50;0,59;29,5;0
5;6735;1855;3;20;3,13;62,6;0
5;6735;1902;3;20;3,13;62,6;0
5;6735;2172;3;20;3;60;0
5;6746;1532;1;1;66;66;0
5;6752;2334;6;5;64;320;0
5;6753;1548;3;12;2,5;30;0
5;6765;1554;6;2;26,3;52,6;0
5;6778;1558;6;2;30,4;60,8;0
5;6787;1559;6;2;8,95;17,9;0
5;6795;1561;6;1;1,22;1,22;0
5;6802;1562;6;2;18;36;0
5;6809;1537;4;1;3;3;0
5;6818;2075;3;3;330;990;0
5;6834;1570;6;2;55;110;0
5;6844;1857;3;400;1,94;776;0
5;6844;1905;3;200;1,94;388;0
5;6844;1920;3;200;1,94;388;0
5;6844;2071;3;600;1,82;1092;0
5;6845;1745;3;180;1,6;288;0
5;6845;1802;4;80;1,6;128;0
5;6845;1963;3;200;1,66;332;0
5;6846;1722;4;80;2,2;176;0
5;6846;1940;3;200;2,46;492;0
5;6847;1573;3;900;7,5;6750;0
5;6847;1683;3;360;7,5;2700;0
5;6848;1689;3;150;2,05;307,5;0
5;6848;1690;3;60;2,05;123;0
5;6849;1584;3;180;2,2;396;0
5;6849;1619;4;60;2,2;132;0
5;6849;1620;4;30;2,2;66;0
5;6849;1707;4;15;2,2;33;0
5;6849;1742;3;90;2,2;198;0
5;6849;2072;3;150;1,65;247,5;0
5;6850;1684;3;140;2,7;378;0
5;6850;1687;3;160;2,7;432;0
5;6850;1962;3;200;2,74;548;0
5;6851;1685;3;100;1,8;180;0
5;6851;1708;4;60;1,8;108;0
5;6851;1981;3;100;2,06;206;0
5;6851;2170;3;100;0,8;80;0
5;6852;1748;4;50;0,45;22,5;0
5;6852;1901;3;50;0,59;29,5;0
5;6852;2100;3;50;0,4;20;0
5;6852;2139;3;100;0,4;40;0
5;6854;1659;4;20;3;60;0
5;6854;1686;3;20;3;60;0
5;6856;1757;4;1;0,65;0,65;0
5;6857;1575;3;100;2;200;0
5;6857;1582;3;120;2;240;0
5;6857;1621;4;10;2;20;0
5;6859;1627;3;100;1,9;190;0
5;6865;1576;3;1;54;54;0
5;6873;2127;3;16;27,73;443,68;0
5;6874;2168;3;530;1,8;954;0
5;6876;2208;3;150;1,5;225;0
5;6877;1666;4;30;2,3;69;0
5;6877;2207;3;720;1,5;1080;0
5;6878;1577;3;360;1,9;684;0
5;6878;1607;4;165;1,9;313,5;0
5;6878;1657;3;320;1,9;608;0
5;6878;1770;3;510;1,9;969;0
5;6878;1776;3;315;1,9;598,5;0
5;6878;2427;3;400;3,95;1580;0
5;6879;1665;4;20;1,9;38;0
5;6879;1672;3;130;1,9;247;0
5;6880;1796;4;115;3,5;402,5;0
5;6884;1583;3;120;3;360;0
5;6898;1588;6;23;0,99;22,77;0
5;6899;1614;6;100;1,59;159;0
5;6908;1592;1;3;3,3;9,9;0
5;6909;2389;1;24;1,2;28,8;0
5;6929;1603;4;32;2;64;0
5;6932;1919;3;90;4,35;391,5;0
5;6939;1608;4;20;4,7;94;0
5;6945;1581;3;25;3;75;0
5;6954;1628;3;5;1;5;0
5;6959;2243;6;3;14;42;0
5;6962;1616;6;2;28;56;0
5;6972;2107;3;66;1;66;0
5;6972;2166;3;160;1;160;0
5;6972;2702;3;80;1;80;0
5;6973;1630;3;48;3,38;162,24;0
5;6992;1612;1;12;3,25;39;0
5;6999;1611;1;4;14,9;59,6;0
5;7006;1623;4;10;2,2;22;0
5;7007;1750;4;4,8;5,5;26,4;0
5;7009;1713;4;25;1,65;41,25;0
5;7011;1747;4;6;2;12;0
5;7021;2667;6;1;10;10;0
5;7022;1637;4;1;10;10;0
5;7032;1642;4;2;20;40;0
5;7036;2117;6;2;30;60;0
5;7052;1633;4;2;110;220;0
5;7075;1675;6;150;2;300;0
5;7091;1655;1;5;3;15;0
5;7097;1671;4;38;1,99;75,62;0
5;7115;1679;6;1;50;50;0
5;7128;1652;3;40;2,4;96;0
5;7136;1676;6;1;115;115;0
5;7137;1996;3;68;2,93;199,24;0
5;7137;2647;3;120;4;480;0
5;7147;1702;6;1;30;30;0
5;7150;2809;3;1;20;20;0
5;7166;1950;6;5;64,56;322,8;0
5;7180;1710;4;50;4;200;0
5;7190;1793;1;10;128;1280;0
5;7196;2377;3;42;2,4;100,8;0
5;7211;1723;4;30;2;60;0
5;7223;1801;4;25;54,34;1358,5;0
5;7224;1724;4;100;1;100;0
5;7224;1756;4;70;1;70;0
5;7225;1754;4;10;0,9;9;0
5;7225;1806;4;3;0,9;2,7;0
5;7235;2456;3;1;32,55;32,55;0
5;7239;1804;4;50;0,28;14;0
5;7240;1725;4;50;1;50;0
5;7240;1727;4;50;1;50;0
5;7257;1809;4;150;0,7;105;0
5;7269;1738;3;151;8,5;1283,5;0
5;7274;1772;3;190;7,5;1425;0
5;7278;1746;4;1;4,5;4,5;0
5;7284;1759;1;50;0,4;20;0
5;7285;1752;4;5;0,6;3;0
5;7306;2974;6;12;12,5;150;0
5;7312;1762;1;100;0,35;35;0
5;7315;1769;3;3;8;24;0
5;7327;1767;6;1;900;900;0
5;7337;2613;3;3;8,75;26,25;0
5;7338;1751;4;5;2;10;0
5;7346;1782;3;10;37;370;0
5;7361;1780;3;100;0,5;50;0
5;7429;1778;3;6;3,39;20,34;0
5;7445;1786;6;1;25;25;0
5;7455;1810;4;40;0,5;20;0
5;7499;1812;4;4;1,89;7,56;0
5;7506;1927;6;50;1,79;89,5;0
5;7520;1821;6;5;34,31;171,55;0
5;7520;2116;6;5;19;95;0
5;7528;1916;3;1;13,5;13,5;0
5;7531;1880;6;3;99,9;299,7;0
5;7541;1817;6;7;40;280;0
5;7553;1816;6;6;26,5;159;0
5;7561;2080;3;3;35;105;0
5;7567;1824;6;1;120,5;120,5;0
5;7586;1826;6;2;28;56;0
5;7597;1830;6;3;8,31;24,93;0
5;7608;1829;1;15;1,4;21;0
5;7612;1849;4;3;5,9;17,7;0
5;7627;1850;4;1;40;40;0
5;7632;1835;1;3;26,4;79,2;0
5;7645;1841;6;2;100;200;0
5;7658;1843;6;20;16,06;321,2;0
5;7659;2308;6;32;12;384;0
5;7671;1831;3;140;1,75;245;0
5;7677;2030;3;60;3;180;0
5;7690;1909;6;60;2,08;124,8;0
5;7692;1846;6;3;99,9;299,7;0
5;7699;1854;4;1;3,5;3,5;0
5;7707;1926;4;4;2,29;9,16;0
5;7708;1915;3;285;0,9;256,5;0
5;7708;1934;3;285;0,9;256,5;0
5;7721;2185;6;15;22;330;0
5;7722;1861;6;30;10,68;320,4;0
5;7735;1863;6;1;2,85;2,85;0
5;7745;1864;6;3;112;336;0
5;7754;1868;6;1;50;50;0
5;7765;1869;3;6;5;30;0
5;7777;1876;1;1;124,9;124,9;0
5;7779;1872;3;3;19,8;59,4;0
5;7785;1873;3;260;2,95;767;0
5;7789;2318;3;155;9,9;1534,5;0
5;7789;2323;3;300;9,9;2970;0
5;7789;2345;3;140;9,9;1386;0
5;7789;2395;3;150;9,9;1485;0
5;7789;2440;3;120;10,79;1294,8;0
5;7795;1912;6;1;58,1;58,1;0
5;7805;1911;6;4;30;120;0
5;7810;1907;4;1;95;95;0
5;7821;1910;6;8;100;800;0
5;7829;2365;1;25;2,49;62,25;0
5;7830;2347;6;36;2,75;99;0
5;7830;2364;6;25;2,49;62,25;0
5;7838;1930;6;1;11,2;11,2;0
5;7848;1931;6;3;2,67;8,01;0
5;7866;1943;1;1;11,18;11,18;0
5;7883;2605;3;15;7,4;111;0
5;7898;1942;1;70;0,66;46,2;0
5;7938;1968;6;140;10;1400;0
5;7945;1967;6;1;25;25;0
5;7950;1965;3;5;1;5;0
5;7966;1986;6;1;19,08;19,08;0
5;7967;2720;6;2;25;50;0
5;7972;2133;6;1;66,73;66,73;0
5;7986;2197;3;885;1;885;0
5;7991;2011;6;5;65;325;0
5;8004;2315;3;1;38;38;0
5;8013;2012;6;25;10,68;267;0
5;8024;2016;6;3;3,8;11,4;0
5;8038;2019;6;4;1,2;4,8;0
5;8041;2060;1;1;5,98;5,98;0
5;8048;2409;6;5;33;165;0
5;8053;2063;1;50;2;100;0
5;8053;2386;3;100;3,2;320;0
5;8055;2020;1;1;17,63;17,63;0
5;8060;2057;3;15;2,79;41,85;0
5;8067;2028;1;3;16;48;0
5;8082;2023;6;10;14;140;0
5;8094;2022;3;2;201,45;402,9;0
5;8122;2191;3;20;3;60;0
5;8123;2779;3;220;2,9;638;0
5;8123;2831;3;200;2,9;580;0
