ID_NOTA;ID_FOR;ID_SEC;NUM_NOTA;VALOR_NOTA;QTD_ITEM;ICMS;ISS;ANO;MES;DATA_NOTA;ID_TIPO_NOTA;OBSERVACAO_NOTA;EMPENHO_NUM
2436;225;4;000189;R$ 820,00;4;0;0;2015;4;01/04/2015;1;;0
2437;126;1;004068;R$ 672,00;1;0;0;2015;4;01/04/2015;1;;0
2438;175;3;008934;R$ 6.227,90;13;0;0;2015;4;08/04/2015;1;;0
2439;175;3;009015;R$ 4.556,50;9;0;0;2015;4;22/04/2015;1;;0
2440;175;3;008931;R$ 12.232,56;15;0;0;2015;4;08/04/2015;1;;0
2441;141;3;011983;R$ 6.808,80;4;0;0;2015;4;08/04/2015;1;;0
2442;87;3;007938;R$ 49.579,25;1;0;0;2015;4;30/04/2015;1;;0
2443;114;3;013828;R$ 2.420,00;3;0;0;2015;4;13/04/2015;1;;0
2444;114;3;013828;R$ 2.420,00;3;0;0;2015;4;13/04/2015;1;;0
2445;114;3;013828;R$ 2.420,00;3;0;0;2015;4;13/04/2015;1;;0
2446;114;3;013828;R$ 2.420,00;3;0;0;2015;4;13/04/2015;1;;0
2447;114;3;013829;R$ 2.160,00;2;0;0;2015;4;13/04/2015;1;;0
2448;87;3;003004;R$ 450,00;1;0;0;2015;4;30/04/2015;1;;0
2449;271;3;015650;R$ 727,75;1;0;0;2015;5;08/05/2015;1;;0
2450;175;3;009120;R$ 6.788,30;12;0;0;2015;5;04/05/2015;1;;0
2451;175;3;009158;R$ 5.538,80;8;0;0;2015;5;15/05/2015;1;;0
2452;175;3;009198;R$ 5.033,50;9;0;0;2015;5;25/05/2015;1;;0
2453;177;4;000244;R$ 94,00;4;0;0;2015;5;25/05/2015;1;;0
2454;177;4;000246;R$ 80,00;1;0;0;2015;5;25/05/2015;1;;0
2455;275;3;001467;R$ 12.876,00;16;0;0;2015;5;05/05/2015;1;;0
2456;275;3;001466;R$ 8.761,53;35;0;0;2015;5;05/05/2015;1;;0
2457;177;3;000242;R$ 490,00;12;0;0;2015;5;25/05/2015;1;;0
2458;141;3;012250;R$ 4.764,20;4;0;0;2015;5;14/05/2015;1;;0
2459;114;3;014077;R$ 3.500,00;1;0;0;2015;5;11/05/2015;1;;0
2460;276;3;016405;R$ 555,00;1;0;0;2015;5;15/05/2015;1;;0
2461;136;3;003623;R$ 1.875,00;1;0;0;2015;5;06/05/2015;1;;0
2462;136;3;003674;R$ 3.216,60;2;0;0;2015;5;21/05/2015;1;;0
2463;177;3;000245;R$ 60,00;1;0;0;2015;5;25/05/2015;1;;0
2464;136;3;003697;R$ 1.397,50;1;0;0;2015;5;26/05/2015;1;;0
2465;265;6;002030;R$ 5.756,50;12;0;0;2015;5;13/05/2015;1;;0
2466;22;6;000135;R$ 977,00;10;0;0;2015;5;06/05/2015;1;;0
2467;68;6;010692;R$ 72,00;3;0;0;2015;5;14/05/2015;1;;0
2468;114;6;013996;R$ 1.560,00;3;0;0;2015;5;04/05/2015;1;;0
2469;177;6;000243;R$ 47,00;2;0;0;2015;5;25/05/2015;1;;0
2470;22;6;000136;R$ 345,00;1;0;0;2015;5;06/05/2015;1;;0
2471;200;6;024113;R$ 576,00;1;0;0;2015;5;07/05/2015;1;;0
2472;200;6;024197;R$ 772,00;1;0;0;2015;5;13/05/2015;1;;0
2473;136;6;003675;R$ 2.756,00;1;0;0;2015;5;22/05/2015;1;;0
2474;256;6;000044;R$ 1.276,00;1;0;0;2015;5;20/05/2015;1;;0
2475;245;3;012876;R$ 230,00;3;0;0;2015;5;27/05/2015;1;;0
2476;274;3;000001;R$ 2.690,40;1;0;0;2015;5;29/05/2015;1;;0
2477;272;3;000002;R$ 613,35;1;0;0;2015;5;29/05/2015;1;;0
2478;271;3;000003;R$ 682,50;1;0;0;2015;5;29/05/2015;1;;0
2479;273;3;000004;R$ 950,00;3;0;0;2015;5;29/05/2015;1;;0
2480;87;3;008069;R$ 43.802,43;1;0;0;2015;5;29/05/2015;1;;0
2481;175;3;009279;R$ 5.277,00;11;0;0;2015;6;01/06/2015;1;;0
2482;141;3;012496;R$ 3.876,00;3;0;0;2015;6;17/06/2015;1;;0
2483;281;3;002096;R$ 100,00;2;0;0;2015;6;16/06/2015;1;;0
2484;274;3;019369;R$ 2.657,95;1;0;0;2015;6;11/06/2015;1;;0
2485;273;3;019379;R$ 1.140,00;3;0;0;2015;6;11/06/2015;1;;0
2486;271;3;019361;R$ 672,75;1;0;0;2015;6;11/06/2015;1;;0
2487;272;3;019383;R$ 916,50;1;0;0;2015;6;11/06/2015;1;;0
2488;178;3;047641;R$ 1.560,00;1;0;0;2015;6;11/06/2015;1;;0
2489;95;3;000210;R$ 259,00;10;0;0;2015;6;17/06/2015;1;;0
2490;92;3;008201;R$ 340,00;2;0;0;2015;6;18/06/2015;1;;0
2491;92;3;008200;R$ 940,00;4;0;0;2015;6;18/06/2015;1;;0
2492;245;3;013175;R$ 160,00;1;0;0;2015;6;16/06/2015;1;;0
2493;54;3;001509;R$ 448,00;2;0;0;2015;6;22/06/2015;1;;0
2494;136;3;003842;R$ 3.660,70;4;0;0;2015;6;29/06/2015;1;;0
2495;136;3;003843;R$ 559,00;1;0;0;2015;6;30/06/2015;1;;0
2496;270;1;018237;R$ 1.080,00;1;0;0;2015;6;02/06/2015;1;;0
2497;261;1;000082;R$ 826,46;6;0;0;2015;6;03/06/2015;1;;0
2498;282;6;000001;R$ 3.870,00;2;0;0;2015;6;25/06/2015;1;;0
2499;200;6;025098;R$ 768,00;1;0;0;2015;6;19/06/2015;1;;0
2500;54;6;001512;R$ 316,00;2;0;0;2015;6;22/06/2015;1;;0
2501;174;6;017349;R$ 6.061,72;28;0;0;2015;6;19/06/2015;1;;0
2502;46;4;008705;R$ 318,00;2;0;0;2015;6;17/06/2015;1;;0
2503;54;4;001511;R$ 168,00;2;0;0;2015;6;22/06/2015;1;;0
2504;54;4;001510;R$ 168,00;2;0;0;2015;6;22/06/2015;1;;0
2505;87;3;008256;R$ 19.650,93;1;0;0;2015;6;30/06/2015;1;;0
2506;87;6;008249;R$ 12.788,39;1;0;0;2015;6;30/06/2015;1;;0
2507;87;4;008259;R$ 2.488,20;1;0;0;2015;6;30/06/2015;1;;0
2508;87;1;008232;R$ 5.390,56;1;0;0;2015;6;30/06/2015;1;;0
2509;175;3;009325;R$ 2.838,80;4;0;0;2015;7;01/07/2015;1;;0
2510;175;3;009345;R$ 588,50;5;0;0;2015;7;14/07/2015;1;;0
2511;175;3;009346;R$ 454,00;1;0;0;2015;7;14/07/2015;1;;0
2512;175;3;009344;R$ 1.944,00;2;0;0;2015;7;14/07/2015;1;;0
2513;175;3;009425;R$ 1.090,00;4;0;0;2015;7;30/07/2015;1;;0
2514;140;3;000036;R$ 220,00;4;0;0;2015;7;14/07/2015;1;;0
2515;33;3;004206;R$ 6.375,45;7;0;0;2015;7;16/07/2015;1;;0
2516;245;3;013537;R$ 515,00;2;0;0;2015;7;10/07/2015;1;;0
2517;114;3;014684;R$ 6.125,00;4;0;0;2015;7;23/07/2015;1;;0
2518;92;3;008400;R$ 790,00;4;0;0;2015;7;10/07/2015;1;;0
2519;177;3;000256;R$ 670,00;1;0;0;2015;7;29/07/2015;1;;0
2520;281;6;002107;R$ 35,00;1;0;0;2015;7;20/07/2015;1;;0
2521;244;6;005769;R$ 198,00;1;0;0;2015;7;13/07/2015;1;;0
2522;22;6;000139;R$ 2.044,00;1;0;0;2015;7;24/07/2015;1;;0
2523;114;6;014685;R$ 350,00;1;0;0;2015;7;23/07/2015;1;;0
2524;95;6;000217;R$ 103,00;6;0;0;2015;7;09/07/2015;1;;0
2525;95;6;000218;R$ 80,00;2;0;0;2015;7;09/07/2015;1;;0
2526;125;4;100873;R$ 109,00;4;0;0;2015;7;23/07/2015;1;;0
2527;126;1;004305;R$ 1.371,30;4;0;0;2015;7;13/07/2015;1;;0
2528;264;1;000071;R$ 745,00;1;0;0;2015;7;17/07/2015;1;;0
2529;270;1;022140;R$ 1.020,00;1;0;0;2015;7;07/07/2015;1;;0
2530;200;6;000007;R$ 760,00;1;0;0;2015;7;01/07/2015;1;;0
2531;87;6;008522;R$ 15.985,50;1;0;0;2015;7;30/07/2015;1;;0
2532;87;1;008526;R$ 7.364,89;1;0;0;2015;7;30/07/2015;1;;0
2533;87;3;008530;R$ 25.509,16;1;0;0;2015;7;30/07/2015;1;;0
2534;54;3;001551;R$ 264,00;2;0;0;2015;8;04/08/2015;1;;0
2535;178;3;049873;R$ 1.300,00;1;0;0;2015;8;20/08/2015;1;;0
2536;275;3;001994;R$ 206,62;4;0;0;2015;8;11/08/2015;1;;0
2537;283;3;028073;R$ 750,00;1;0;0;2015;8;26/08/2015;1;;0
2538;271;3;028090;R$ 1.365,00;1;0;0;2015;8;26/08/2015;1;;0
2539;272;3;028080;R$ 646,25;1;0;0;2015;8;26/08/2015;1;;0
2540;274;3;028075;R$ 2.657,95;1;0;0;2015;8;26/08/2015;1;;0
2541;273;3;028082;R$ 850,00;3;0;0;2015;8;26/08/2015;1;;0
2542;287;3;028084;R$ 727,75;1;0;0;2015;8;26/08/2015;1;;0
2543;261;3;000087;R$ 5.400,00;1;0;0;2015;8;27/08/2015;1;;0
2544;136;3;004105;R$ 3.757,00;4;0;0;2015;8;27/08/2015;1;;0
2545;136;3;004011;R$ 559,00;1;0;0;2015;8;11/08/2015;1;;0
2546;136;3;004063;R$ 1.625,00;1;0;0;2015;8;19/08/2015;1;;0
2547;136;3;004103;R$ 670,80;1;0;0;2015;8;26/08/2015;1;;0
2548;175;3;009541;R$ 5.799,00;10;0;0;2015;8;04/08/2015;1;;0
2549;175;3;009456;R$ 2.201,70;5;0;0;2015;8;07/08/2015;1;;0
2550;175;3;009602;R$ 1.711,20;7;0;0;2015;8;31/08/2015;1;;0
2551;141;3;012758;R$ 5.842,00;4;0;0;2015;8;03/08/2015;1;;0
2552;141;3;012918;R$ 4.733,00;5;0;0;2015;8;14/08/2015;1;;0
2553;54;6;001554;R$ 116,00;2;0;0;2015;8;04/08/2015;1;;0
2554;244;6;005965;R$ 1.569,00;11;0;0;2015;8;13/08/2015;1;;0
2555;288;6;002222;R$ 6.923,00;11;0;0;2015;8;07/08/2015;1;;0
2556;54;1;001555;R$ 264,00;2;0;0;2015;8;04/08/2015;1;;0
2557;270;1;026375;R$ 1.284,00;1;0;0;2015;8;13/08/2015;1;;0
2558;54;4;001553;R$ 100,00;2;0;0;2015;8;04/08/2015;1;;0
2559;54;4;001552;R$ 92,00;2;0;0;2015;8;04/08/2015;1;;0
2560;175;3;009527;R$ 594,48;5;0;0;2015;8;17/08/2015;1;;0
2561;87;3;008582;R$ 25.620,93;1;0;0;2015;8;31/08/2015;1;;0
2562;87;1;008579;R$ 3.942,03;1;0;0;2015;8;31/08/2015;1;;0
2563;87;6;008584;R$ 15.984,17;1;0;0;2015;8;31/08/2015;1;;0
2564;261;4;000091;R$ 734,70;3;0;0;2015;9;22/09/2015;1;;0
2565;136;3;004131;R$ 670,80;1;0;0;2015;9;01/09/2015;1;;0
2566;136;3;004288;R$ 838,50;1;0;0;2015;9;30/09/2015;1;;0
2567;141;3;013044;R$ 3.779,00;4;0;0;2015;9;05/09/2015;1;;0
2568;141;3;013112;R$ 2.914,00;5;0;0;2015;9;12/09/2015;1;;0
2569;136;3;004237;R$ 670,80;1;0;0;2015;9;23/09/2015;1;;0
2570;136;3;004201;R$ 2.795,80;2;0;0;2015;9;16/09/2015;1;;0
2571;175;3;009658;R$ 2.584,00;7;0;0;2015;9;09/09/2015;1;;0
2572;175;3;009703;R$ 1.999,86;4;0;0;2015;9;14/09/2015;1;;0
2573;175;3;009726;R$ 2.427,80;5;0;0;2015;9;23/09/2015;1;;0
2574;33;3;000031;R$ 6.353,90;11;0;0;2015;9;01/09/2015;1;;0
2575;273;3;031503;R$ 730,00;4;0;0;2015;9;28/09/2015;1;;0
2576;274;3;031482;R$ 1.180,00;1;0;0;2015;9;28/09/2015;1;;0
2577;272;3;031490;R$ 646,25;1;0;0;2015;9;28/09/2015;1;;0
2578;283;3;031504;R$ 740,00;1;0;0;2015;9;28/09/2015;1;;0
2579;287;3;031494;R$ 717,50;1;0;0;2015;9;28/09/2015;1;;0
2580;271;3;031498;R$ 682,50;1;0;0;2015;9;28/09/2015;1;;0
2581;245;3;014767;R$ 1.000,00;2;0;0;2015;9;30/09/2015;1;;0
2582;281;3;002120;R$ 112,00;3;0;0;2015;9;24/09/2015;1;;0
2583;245;3;014561;R$ 1.155,00;7;0;0;2015;9;16/09/2015;1;;0
2584;256;3;000050;R$ 1.532,00;6;0;0;2015;9;04/09/2015;1;;0
2585;114;3;015068;R$ 2.080,00;3;0;0;2015;9;15/09/2015;1;;0
2586;275;3;002196;R$ 2.900,00;1;0;0;2015;9;15/09/2015;1;;0
2587;33;1;000030;R$ 1.860,00;2;0;0;2015;9;01/09/2015;1;;0
2588;261;1;000090;R$ 681,30;4;0;0;2015;9;22/09/2015;1;;0
2589;87;1;008823;R$ 6.998,66;1;0;0;2015;9;23/09/2015;1;;0
2590;289;6;000055;R$ 459,80;2;0;0;2015;9;29/09/2015;1;;0
2591;256;6;000049;R$ 795,00;2;0;0;2015;9;04/09/2015;1;;0
2592;200;6;026208;R$ 810,00;2;0;0;2015;9;09/09/2015;1;;0
2593;139;6;002834;R$ 910,00;1;0;0;2015;9;29/09/2015;1;;0
2594;288;6;002338;R$ 85,90;2;0;0;2015;9;29/09/2015;1;;0
2595;22;6;000142;R$ 650,00;4;0;0;2015;9;29/09/2015;1;;0
2596;87;6;008832;R$ 16.950,44;1;0;0;2015;9;23/09/2015;1;;0
2597;87;3;008828;R$ 19.433,46;1;0;0;2015;9;23/09/2015;1;;0
2598;225;1;000208;R$ 779,00;7;0;0;2015;10;09/10/2015;1;;0
2599;126;1;004505;R$ 1.169,00;4;0;0;2015;10;13/10/2015;1;;0
2600;261;1;000095;R$ 812,30;6;0;0;2015;10;23/10/2015;1;;0
2601;261;3;000092;R$ 2.475,00;1;0;0;2015;10;02/10/2015;1;;0
2602;136;3;004334;R$ 1.625,00;1;0;0;2015;10;05/10/2015;1;;0
2603;175;3;009779;R$ 1.724,20;10;0;0;2015;10;01/10/2015;1;;0
2604;175;3;009933;R$ 4.519,80;1;0;0;2015;10;28/10/2015;1;;0
2605;275;3;002409;R$ 1.387,45;7;0;0;2015;10;28/10/2015;1;;0
2606;136;3;004312;R$ 4.349,80;4;0;0;2015;10;02/10/2015;1;;0
2607;136;3;004418;R$ 782,60;1;0;0;2015;10;21/10/2015;1;;0
2608;136;3;004409;R$ 1.677,00;1;0;0;2015;10;16/10/2015;1;;0
2609;178;3;051842;R$ 1.092,00;1;0;0;2015;10;23/10/2015;1;;0
2610;141;3;003306;R$ 5.805,00;5;0;0;2015;10;07/10/2015;1;;0
2611;175;3;009864;R$ 3.331,10;7;0;0;2015;10;15/10/2015;1;;0
2612;175;3;009931;R$ 4.363,60;10;0;0;2015;10;16/10/2015;1;;0
2613;107;3;209091;R$ 5.292,83;10;0;0;2015;10;16/10/2015;1;;0
2614;33;3;000036;R$ 6.333,40;18;0;0;2015;10;07/10/2015;1;;0
2615;95;3;000247;R$ 359,00;11;0;0;2015;10;20/10/2015;1;;0
2616;136;6;004396;R$ 2.167,00;2;0;0;2015;10;14/10/2015;1;;0
2617;288;6;002357;R$ 4.012,10;9;0;0;2015;10;13/10/2015;1;;0
2618;114;6;015397;R$ 1.900,00;1;0;0;2015;10;26/10/2015;1;;0
2619;200;6;026712;R$ 576,00;1;0;0;2015;10;16/10/2015;1;;0
2620;290;6;014841;R$ 2.006,20;1;0;0;2015;10;06/10/2015;1;;0
2621;245;3;014841;R$ 150,00;1;0;0;2015;10;06/10/2015;1;;0
2622;95;6;000249;R$ 449,00;14;0;0;2015;10;20/10/2015;1;;0
2623;95;6;000248;R$ 815,00;19;0;0;2015;10;20/10/2015;1;;0
2624;95;6;000246;R$ 378,75;14;0;0;2015;10;20/10/2015;1;;0
2625;87;1;008977;R$ 8.933,60;1;0;0;2015;10;21/10/2015;1;;0
2626;87;6;008981;R$ 17.389,77;1;0;0;2015;10;21/10/2015;1;;0
2627;87;3;008976;R$ 32.241,91;1;0;0;2015;10;21/10/2015;1;;0
2628;136;3;004561;R$ 726,70;1;0;0;2015;11;10/11/2015;1;;0
2629;136;3;004595;R$ 1.550,00;3;0;0;2015;11;13/11/2015;1;;0
2630;136;3;004594;R$ 600,00;2;0;0;2015;11;13/11/2015;1;;0
2631;136;3;004593;R$ 2.673,70;2;0;0;2015;11;13/11/2015;1;;0
2632;245;3;015618;R$ 391,00;4;0;0;2015;11;26/11/2015;1;;0
2633;273;3;036111;R$ 940,00;4;0;0;2015;11;05/11/2015;1;;0
2634;274;3;036102;R$ 2.690,40;1;0;0;2015;11;05/11/2015;1;;0
2635;287;3;036116;R$ 1.250,50;1;0;0;2015;11;05/11/2015;1;;0
2636;283;3;036099;R$ 740,00;1;0;0;2015;11;05/11/2015;1;;0
2637;272;3;036093;R$ 646,25;1;0;0;2015;11;05/11/2015;1;;0
2638;288;6;002403;R$ 3.853,40;11;0;0;2015;11;16/11/2015;1;;0
2639;263;6;076997;R$ 1.155,35;9;0;0;2015;11;03/11/2015;1;;0
2640;139;6;002980;R$ 1.030,00;3;0;0;2015;11;19/11/2015;1;;0
2641;244;6;006549;R$ 387,00;1;0;0;2015;11;30/11/2015;1;;0
2642;256;6;000051;R$ 1.240,00;2;0;0;2015;11;13/11/2015;1;;0
2643;124;1;003686;R$ 25,00;1;0;0;2015;11;26/11/2015;1;;0
2645;95;4;000257;R$ 300,00;1;0;0;2015;11;04/11/2015;1;;0
2646;141;3;013693;R$ 4.700,00;5;0;0;2015;11;16/11/2015;1;;0
2647;175;3;010018;R$ 6.595,60;9;0;0;2015;11;11/11/2015;1;;0
2648;87;1;009139;R$ 6.903,37;1;0;0;2015;11;25/11/2015;1;;0
2649;87;6;009146;R$ 9.259,14;1;0;0;2015;11;25/11/2015;1;;0
2650;87;3;009148;R$ 30.030,50;1;0;0;2015;11;25/11/2015;1;;0
2651;136;3;004787;R$ 4.521,00;4;0;0;2015;12;17/12/2015;1;;0
2652;136;3;004772;R$ 1.588,50;2;0;0;2015;12;12/12/2015;1;;0
2653;136;3;004722;R$ 2.850,00;2;0;0;2015;12;01/12/2015;1;;0
2654;136;3;004756;R$ 1.107,60;2;0;0;2015;12;09/12/2015;1;;0
2655;175;3;010152;R$ 1.566,30;3;0;0;2015;12;10/12/2015;1;;0
2656;175;3;010154;R$ 4.115,60;4;0;0;2015;12;11/12/2015;1;;0
2657;141;3;013892;R$ 2.821,60;5;0;0;2015;12;03/12/2015;1;;0
2658;261;1;000101;R$ 832,00;5;0;0;2015;12;04/12/2015;1;;0
2659;257;4;000147;R$ 300,00;1;0;0;2015;12;02/12/2015;1;;0
2660;199;4;000148;R$ 264,00;2;0;0;2015;12;21/12/2015;1;;0
2661;199;4;000143;R$ 184,00;2;0;0;2015;12;18/12/2015;1;;0
2662;199;1;000147;R$ 968,00;2;0;0;2015;12;18/12/2015;1;;0
2663;225;1;000233;R$ 600,00;2;0;0;2015;12;21/12/2015;1;;0
2664;126;1;004695;R$ 766,80;3;0;0;2015;12;30/12/2015;1;;0
2665;199;6;000146;R$ 264,00;2;0;0;2015;12;18/12/2015;1;;0
2666;207;6;013849;R$ 371,00;4;0;0;2015;12;21/12/2015;1;;0
2667;95;6;000272;R$ 243,00;9;0;0;2015;12;01/12/2015;1;;0
2668;200;6;028019;R$ 450,00;1;0;0;2015;12;29/12/2015;1;;0
2669;288;6;002484;R$ 6.098,70;16;0;0;2015;12;30/12/2015;1;;0
2670;114;6;015895;R$ 8.100,00;1;0;0;2015;12;28/12/2015;1;;0
2671;136;6;004789;R$ 2.167,00;2;0;0;2015;12;17/12/2015;1;;0
2672;199;3;000145;R$ 332,00;2;0;0;2015;12;18/12/2015;1;;0
2673;178;3;053719;R$ 1.456,00;1;0;0;2015;12;28/12/2015;1;;0
2674;225;3;000232;R$ 225,00;1;0;0;2015;12;21/12/2015;1;;0
2675;125;3;106980;R$ 204,00;4;0;0;2015;12;21/12/2015;1;;0
2676;273;3;038261;R$ 1.165,00;4;0;0;2015;12;21/12/2015;1;;0
2677;272;3;038234;R$ 1.222,00;1;0;0;2015;12;21/12/2015;1;;0
2678;283;3;038186;R$ 1.500,00;1;0;0;2015;12;21/12/2015;1;;0
2679;287;3;038240;R$ 1.968,00;1;0;0;2015;12;21/12/2015;1;;0
2680;271;3;038269;R$ 2.340,00;1;0;0;2015;12;21/12/2015;1;;0
2681;274;3;038785;R$ 1.534,00;1;0;0;2015;12;23/12/2015;1;;0
2682;87;3;009254;R$ 23.426,08;1;0;0;2015;12;01/12/2015;1;;0
2683;87;6;009334;R$ 15.440,56;1;0;0;2015;12;02/12/2015;1;;0
2684;87;1;009214;R$ 9.367,41;1;0;0;2015;12;02/12/2015;1;;0
2685;225;1;001210;R$ 600,00;2;0;0;2016;1;04/01/2016;1;;0
2686;87;1;009519;R$ 6.428,58;1;0;0;2016;1;29/01/2016;1;;0
2687;288;6;002410;R$ 319,60;1;0;0;2016;1;29/01/2016;1;;0
2688;46;6;009702;R$ 3.383,00;6;0;0;2016;1;11/01/2016;1;;0
2689;46;6;016159;R$ 2.925,00;2;0;0;2016;1;27/01/2016;1;;0
2690;186;6;036777;R$ 835,54;5;0;0;2016;1;14/01/2016;1;;0
2691;46;4;009715;R$ 1.643,50;19;0;0;2016;1;12/01/2016;1;;0
2692;266;3;001183;R$ 5.792,00;1;0;0;2016;1;04/01/2016;1;;0
2693;174;3;019983;R$ 4.968,74;24;0;0;2016;1;20/01/2016;1;;0
2694;107;3;215760;R$ 1.504,80;1;0;0;2016;1;18/01/2016;1;;0
2695;107;3;216451;R$ 2.700,70;5;0;0;2016;1;26/01/2016;1;;0
2696;107;3;215761;R$ 2.419,75;5;0;0;2016;1;18/01/2016;1;;0
2697;87;3;009515;R$ 13.647,25;1;0;0;2016;1;28/01/2016;1;;0
2698;87;6;009458;R$ 3.791,64;1;0;0;2016;1;21/01/2016;1;;0
2699;264;1;000108;R$ 795,00;1;0;0;2016;2;01/02/2016;1;;0
2700;261;1;000106;R$ 814,94;7;0;0;2016;2;03/02/2016;1;;0
2701;126;1;004804;R$ 1.190,00;2;0;0;2016;2;19/02/2016;1;;0
2702;19;3;004642;R$ 7.680,00;6;0;0;2016;2;16/02/2016;1;;0
2703;266;3;007548;R$ 2.896,00;1;0;0;2016;2;15/02/2016;1;;0
2704;266;3;007550;R$ 2.896,00;1;0;0;2016;2;15/02/2016;1;;0
2705;261;3;000109;R$ 7.994,60;12;0;0;2016;2;17/02/2016;1;;0
2706;256;3;000053;R$ 1.700,00;3;0;0;2016;2;22/02/2016;1;;0
2707;293;3;000185;R$ 3.000,00;21;0;0;2016;2;29/02/2016;1;;0
2708;293;3;000184;R$ 3.000,00;24;0;0;2016;2;29/02/2016;1;;0
2709;87;3;009652;R$ 16.556,59;1;0;0;2016;2;24/02/2016;1;;0
2710;294;6;005012;R$ 560,00;1;0;0;2016;2;12/02/2016;1;;0
2711;186;6;037167;R$ 835,54;5;0;0;2016;2;12/02/2016;1;;0
2712;114;6;016350;R$ 3.950,00;3;0;0;2016;2;23/02/2016;1;;0
2713;289;6;000102;R$ 926,84;6;0;0;2016;2;17/02/2016;1;;0
2714;95;6;000298;R$ 420,00;1;0;0;2016;2;23/02/2016;1;;0
2715;256;6;000052;R$ 2.000,00;1;0;0;2016;2;19/02/2016;1;;0
2716;261;6;000105;R$ 524,04;3;0;0;2016;2;03/02/2016;1;;0
2717;22;6;000144;R$ 2.810,00;3;0;0;2016;2;04/02/2016;1;;0
2718;244;6;006916;R$ 323,00;3;0;0;2016;2;01/02/2016;1;;0
2719;186;6;003716;R$ 390,00;4;0;0;2016;2;12/02/2016;1;;0
2720;95;6;000297;R$ 186,00;6;0;0;2016;2;23/02/2016;1;;0
2721;95;6;000296;R$ 785,00;18;0;0;2016;2;23/02/2016;1;;0
2722;114;3;016285;R$ 5.660,00;4;0;0;2016;2;15/02/2016;1;;0
2723;229;3;001074;R$ 259,00;17;0;0;2016;2;23/02/2016;1;;0
2724;126;4;004803;R$ 1.016,00;2;0;0;2016;2;19/02/2016;1;;0
2725;87;6;009648;R$ 17.465,73;1;0;0;2016;2;24/02/2016;1;;0
2726;87;1;009643;R$ 8.575,33;1;0;0;2016;2;24/02/2016;1;;0
2727;295;6;000277;R$ 540,00;1;0;0;2016;3;16/03/2016;1;;0
2728;295;4;000349;R$ 273,00;1;0;0;2016;3;21/03/2016;1;;0
2729;229;3;001084;R$ 159,50;5;0;0;2016;3;02/03/2016;1;;0
2730;296;3;000200;R$ 6.985,00;3;0;0;2016;3;30/03/2016;1;;0
2731;297;3;003364;R$ 400,00;3;0;0;2016;3;02/03/2016;1;;0
2732;80;1;001389;R$ 860,00;3;0;0;2016;3;09/03/2016;1;;0
2733;222;1;000344;R$ 342,70;3;0;0;2016;3;26/03/2016;1;;0
2734;222;1;000343;R$ 422,85;24;0;0;2016;3;26/03/2016;1;;0
2735;87;1;009861;R$ 9.995,69;1;0;0;2016;3;29/03/2016;1;;0
2736;87;3;009855;R$ 27.453,21;1;0;0;2016;3;29/03/2016;1;;0
2737;87;4;009856;R$ 3.444,14;1;0;0;2016;3;29/03/2016;1;;0
2738;87;6;009864;R$ 20.403,47;1;0;0;2016;3;29/03/2016;1;;0
2739;264;1;000124;R$ 537,00;1;0;0;2016;4;05/04/2016;1;;0
2740;33;1;000056;R$ 2.475,00;1;0;0;2016;4;06/04/2016;1;;0
2741;114;6;016864;R$ 280,00;1;0;0;2016;4;26/04/2016;1;;0
2742;298;3;000087;R$ 1.920,00;2;0;0;2016;4;05/04/2016;1;;0
2743;202;3;001004;R$ 260,00;1;0;0;2016;4;07/04/2016;1;;0
2744;175;3;010591;R$ 2.661,10;5;0;0;2016;4;07/04/2016;1;;0
2745;175;3;010596;R$ 1.449,90;1;0;0;2016;4;07/04/2016;1;;0
2746;187;3;013357;R$ 4.997,70;13;0;0;2016;4;06/04/2016;1;;0
2747;299;3;003096;R$ 930,60;5;0;0;2016;4;11/04/2016;1;;0
2748;299;3;003170;R$ 897,30;5;0;0;2016;4;19/04/2016;1;;0
2749;136;3;005109;R$ 5.819,42;18;0;0;2016;4;11/04/2016;1;;0
2750;136;3;005151;R$ 984,60;4;0;0;2016;4;19/04/2016;1;;0
2751;245;3;017454;R$ 248,80;2;0;0;2016;4;12/04/2016;1;;0
2752;175;3;010701;R$ 1.304,00;2;0;0;2016;4;20/04/2016;1;;0
2753;175;3;010771;R$ 750,00;1;0;0;2016;4;28/04/2016;1;;0
2754;187;3;013402;R$ 1.427,90;4;0;0;2016;4;27/04/2016;1;;0
2755;187;3;013401;R$ 1.571,54;5;0;0;2016;4;26/04/2016;1;;0
2756;177;3;000299;R$ 185,00;3;0;0;2016;4;25/04/2016;1;;0
2757;177;3;000300;R$ 988,00;11;0;0;2016;4;25/04/2016;1;;0
2758;136;3;005210;R$ 2.559,20;8;0;0;2016;4;27/04/2016;1;;0
2759;22;6;000147;R$ 2.830,00;3;0;0;2016;4;14/04/2016;1;;0
2760;114;6;016867;R$ 7.880,00;4;0;0;2016;4;26/04/2016;1;;0
2761;114;6;016863;R$ 3.990,00;3;0;0;2016;4;26/04/2016;1;;0
2762;87;3;009948;R$ 23.943,70;1;0;0;2016;4;29/04/2016;1;;0
2763;87;1;009944;R$ 6.430,62;1;0;0;2016;4;02/04/2016;1;;0
2764;87;6;009943;R$ 7.000,00;1;0;0;2016;4;02/04/2016;1;;0
2765;87;5;009942;R$ 6.000,00;1;0;0;2016;4;02/04/2016;1;;1
