ID_MOVI;ID_PRO;ID_SEC;ID_REQ;ID_NOTA;PRE_UNIT;QTD_PRO;SALDO;EST_ANT;TIPO_MOV;MES_MOV;ANO_MOV;DATA_MOV;ID_SET
23740;6848;3;;1855;2,28;120;146;26;0;4;2012;23/04/2012;
23741;6932;3;;1855;4,35;90;90;0;0;4;2012;23/04/2012;
23742;7137;3;;1855;2,93;120;160;40;0;4;2012;23/04/2012;
23743;6735;3;;1855;3,13;20;20;0;0;4;2012;23/04/2012;
23744;6823;3;;1856;4,9;150;150;0;0;4;2012;23/04/2012;
23757;6857;3;;1857;1,97;400;400;0;0;4;2012;11/04/2012;
23758;6849;3;;1857;2,29;180;180;0;0;4;2012;11/04/2012;
23759;7338;3;;1857;2,08;90;90;0;0;4;2012;11/04/2012;
23760;6726;3;;1857;2,28;180;180;0;0;4;2012;11/04/2012;
23761;6844;3;;1857;1,94;400;400;0;0;4;2012;11/04/2012;
23762;6659;3;;1857;2,1;400;400;0;0;4;2012;11/04/2012;
23763;6852;3;;1857;0,59;100;100;0;0;4;2012;11/04/2012;
23764;6885;3;;1857;0,65;50;50;0;0;4;2012;11/04/2012;
23765;7611;3;;1857;2,74;600;600;0;0;4;2012;11/04/2012;
23766;6845;3;;1857;1,66;200;200;0;0;4;2012;11/04/2012;
23767;6676;3;;1857;2,18;200;200;0;0;4;2012;11/04/2012;
23768;6735;3;;1857;3,13;40;60;20;0;4;2012;11/04/2012;
23769;7038;3;;1858;5;20;20;0;0;4;2012;23/04/2012;
23770;7038;3;1802;;5;20;0;20;-1;4;2012;23/04/2012;4
23771;7759;1;;1859;1,5;50;50;0;0;4;2012;18/04/2012;
23772;7760;1;;1859;150;1;1;0;0;4;2012;18/04/2012;
23773;7759;1;1803;;1,5;50;0;50;-1;4;2012;18/04/2012;1
23774;7760;1;1803;;150;1;0;1;-1;4;2012;18/04/2012;1
23775;7038;1;;1860;5;45;45;0;0;4;2012;23/04/2012;
23776;5831;1;;1860;42;4;4;0;0;4;2012;23/04/2012;
23777;7038;1;1804;;5;45;0;45;-1;4;2012;23/04/2012;1
23778;5831;1;1804;;42;4;0;4;-1;4;2012;23/04/2012;1
23779;7516;6;;1861;8,93;21;21;0;0;4;2012;12/04/2012;
23780;7517;6;;1861;93,6;1;1;0;0;4;2012;12/04/2012;
23781;7520;6;;1861;34,56;20;20;0;0;4;2012;12/04/2012;
23782;7721;6;;1861;32,16;20;20;0;0;4;2012;12/04/2012;
23783;7722;6;;1861;10,68;30;30;0;0;4;2012;12/04/2012;
23784;7723;6;;1861;11,88;200;200;0;0;4;2012;12/04/2012;
23785;7724;6;;1861;87;10;10;0;0;4;2012;12/04/2012;
23786;7725;6;;1861;16,75;22;22;0;0;4;2012;12/04/2012;
23787;7726;6;;1861;5,96;22;22;0;0;4;2012;12/04/2012;
23788;7727;6;;1861;16,06;22;22;0;0;4;2012;12/04/2012;
23789;7728;6;;1861;27,18;22;22;0;0;4;2012;12/04/2012;
23790;7516;6;1805;;8,93;21;0;21;-1;4;2012;12/04/2012;7
23791;7517;6;1805;;93,6;1;0;1;-1;4;2012;12/04/2012;7
23792;7520;6;1805;;34,56;20;0;20;-1;4;2012;12/04/2012;7
23793;7721;6;1805;;32,16;20;0;20;-1;4;2012;12/04/2012;7
23794;7722;6;1805;;10,68;30;0;30;-1;4;2012;12/04/2012;7
23795;7723;6;1805;;11,88;200;0;200;-1;4;2012;12/04/2012;7
23796;7724;6;1805;;87;10;0;10;-1;4;2012;12/04/2012;7
23797;7725;6;1805;;16,75;22;0;22;-1;4;2012;12/04/2012;7
23798;7726;6;1805;;5,96;22;0;22;-1;4;2012;12/04/2012;7
23799;7727;6;1805;;16,06;22;0;22;-1;4;2012;12/04/2012;7
23800;7728;6;1805;;27,18;22;0;22;-1;4;2012;12/04/2012;7
23801;7729;6;;1862;178;3;3;0;0;4;2012;16/04/2012;
23802;7730;6;;1862;250;1;1;0;0;4;2012;16/04/2012;
23803;7729;6;1806;;178;3;0;3;-1;4;2012;16/04/2012;7
23804;7730;6;1806;;250;1;0;1;-1;4;2012;16/04/2012;7
23805;7731;6;;1863;1,15;60;60;0;0;4;2012;12/04/2012;
23806;7732;6;;1863;1,89;15;15;0;0;4;2012;12/04/2012;
23807;7733;6;;1863;5,75;5;5;0;0;4;2012;12/04/2012;
23808;7734;6;;1863;1,89;108;108;0;0;4;2012;12/04/2012;
23809;7735;6;;1863;2,85;1;1;0;0;4;2012;12/04/2012;
23810;7736;6;;1863;1,49;4;4;0;0;4;2012;12/04/2012;
23811;7737;6;;1863;1,69;14;14;0;0;4;2012;12/04/2012;
23812;7738;6;;1863;0,35;20;20;0;0;4;2012;12/04/2012;
23813;7739;6;;1863;1,49;3;3;0;0;4;2012;12/04/2012;
23814;7740;6;;1863;3,6;5;5;0;0;4;2012;12/04/2012;
23815;7741;6;;1863;3,8;24;24;0;0;4;2012;12/04/2012;
23816;7731;6;1807;;1,15;60;0;60;-1;4;2012;12/04/2012;7
23817;7732;6;1807;;1,89;15;0;15;-1;4;2012;12/04/2012;7
23818;7733;6;1807;;5,75;5;0;5;-1;4;2012;12/04/2012;7
23819;7734;6;1807;;1,89;108;0;108;-1;4;2012;12/04/2012;7
23820;7735;6;1807;;2,85;1;0;1;-1;4;2012;12/04/2012;7
23821;7736;6;1807;;1,49;4;0;4;-1;4;2012;12/04/2012;7
23822;7737;6;1807;;1,69;14;0;14;-1;4;2012;12/04/2012;7
23823;7738;6;1807;;0,35;20;0;20;-1;4;2012;12/04/2012;7
23824;7739;6;1807;;1,49;3;0;3;-1;4;2012;12/04/2012;7
23825;7740;6;1807;;3,6;5;0;5;-1;4;2012;12/04/2012;7
23826;7741;6;1807;;3,8;24;0;24;-1;4;2012;12/04/2012;7
23827;7742;6;;1864;14;13;13;0;0;4;2012;17/04/2012;
23828;7535;6;;1864;22;10;10;0;0;4;2012;17/04/2012;
23829;7743;6;;1864;43;2;2;0;0;4;2012;17/04/2012;
23830;7744;6;;1864;15;3;3;0;0;4;2012;17/04/2012;
23831;7745;6;;1864;112;3;3;0;0;4;2012;17/04/2012;
23832;7746;6;;1864;27;2;2;0;0;4;2012;17/04/2012;
23833;7742;6;1808;;14;13;0;13;-1;4;2012;17/04/2012;7
23834;7535;6;1808;;22;10;0;10;-1;4;2012;17/04/2012;7
23835;7743;6;1808;;43;2;0;2;-1;4;2012;17/04/2012;7
23836;7744;6;1808;;15;3;0;3;-1;4;2012;17/04/2012;7
23837;7745;6;1808;;112;3;0;3;-1;4;2012;17/04/2012;7
23838;7746;6;1808;;27;2;0;2;-1;4;2012;17/04/2012;7
23839;7038;6;;1865;5;12;12;0;0;4;2012;23/04/2012;
23840;5831;6;;1865;42;2;2;0;0;4;2012;23/04/2012;
23841;7038;6;1809;;5;12;0;12;-1;4;2012;23/04/2012;7
23842;5831;6;1809;;42;2;0;2;-1;4;2012;23/04/2012;7
23843;7747;6;;1866;600;2;2;0;0;4;2012;18/04/2012;
23844;7747;6;1810;;600;2;0;2;-1;4;2012;18/04/2012;7
23845;7748;6;;1867;94,39;1;1;0;0;4;2012;27/04/2012;
23846;7749;6;;1867;107,91;1;1;0;0;4;2012;27/04/2012;
23847;7748;6;1811;;94,39;1;0;1;-1;4;2012;27/04/2012;7
23848;7749;6;1811;;107,91;1;0;1;-1;4;2012;27/04/2012;7
23849;7750;6;;1868;280;1;1;0;0;4;2012;26/04/2012;
23850;7751;6;;1868;238;1;1;0;0;4;2012;26/04/2012;
23851;7752;6;;1868;20;2;2;0;0;4;2012;26/04/2012;
23852;7753;6;;1868;150;1;1;0;0;4;2012;26/04/2012;
23853;7754;6;;1868;50;1;1;0;0;4;2012;26/04/2012;
23854;7755;6;;1868;60;1;1;0;0;4;2012;26/04/2012;
23855;7756;6;;1868;25;1;1;0;0;4;2012;26/04/2012;
23856;7757;6;;1868;98;2;2;0;0;4;2012;26/04/2012;
23857;7324;6;;1868;50;2;2;0;0;4;2012;26/04/2012;
23858;7758;6;;1868;9;5;5;0;0;4;2012;26/04/2012;
23859;7750;6;1812;;280;1;0;1;-1;4;2012;26/04/2012;7
23860;7751;6;1812;;238;1;0;1;-1;4;2012;26/04/2012;7
23861;7752;6;1812;;20;2;0;2;-1;4;2012;26/04/2012;7
23862;7753;6;1812;;150;1;0;1;-1;4;2012;26/04/2012;7
23863;7754;6;1812;;50;1;0;1;-1;4;2012;26/04/2012;7
23864;7755;6;1812;;60;1;0;1;-1;4;2012;26/04/2012;7
23865;7756;6;1812;;25;1;0;1;-1;4;2012;26/04/2012;7
23866;7757;6;1812;;98;2;0;2;-1;4;2012;26/04/2012;7
23867;7324;6;1812;;50;2;0;2;-1;4;2012;26/04/2012;7
23868;7758;6;1812;;9;5;0;5;-1;4;2012;26/04/2012;7
23869;6725;3;1813;;2,29;42;48;90;-1;4;2012;11/04/2012;9
23870;6848;3;1813;;2,05;26;120;146;-1;4;2012;11/04/2012;9
23871;6726;3;1813;;2,28;100;80;180;-1;4;2012;11/04/2012;9
23872;6844;3;1813;;1,94;100;300;400;-1;4;2012;11/04/2012;9
23873;6852;3;1813;;0,59;30;70;100;-1;4;2012;11/04/2012;9
23874;7693;3;1813;;4,8;195;205;400;-1;4;2012;11/04/2012;9
23875;6676;3;1813;;2,18;20;180;200;-1;4;2012;11/04/2012;9
23876;7694;3;1813;;14,5;106;134;240;-1;4;2012;11/04/2012;9
23877;6725;3;1814;;2,29;48;0;48;-1;4;2012;16/04/2012;9
23878;6849;3;1814;;2,29;16;164;180;-1;4;2012;16/04/2012;9
23879;6726;3;1814;;2,28;80;0;80;-1;4;2012;16/04/2012;9
23880;6659;3;1814;;2,1;280;120;400;-1;4;2012;16/04/2012;9
23881;7694;3;1814;;14,5;68;66;134;-1;4;2012;16/04/2012;9
23882;7693;3;1814;;4,8;205;0;205;-1;4;2012;16/04/2012;9
23883;6857;3;1814;;1,97;120;280;400;-1;4;2012;16/04/2012;9
23884;6676;3;1814;;2,18;65;115;180;-1;4;2012;16/04/2012;9
23885;7611;3;1814;;2,74;300;300;600;-1;4;2012;16/04/2012;9
23886;6849;3;1815;;2,29;72;92;164;-1;4;2012;23/04/2012;9
23887;7338;3;1815;;2,08;90;0;90;-1;4;2012;23/04/2012;9
23888;6848;3;1815;;2,28;63;57;120;-1;4;2012;23/04/2012;9
23889;6659;3;1815;;2,1;120;0;120;-1;4;2012;23/04/2012;9
23890;6844;3;1815;;1,94;22;278;300;-1;4;2012;23/04/2012;9
23891;7694;3;1815;;14,5;43;23;66;-1;4;2012;23/04/2012;9
23892;7137;3;1815;;3;40;120;160;-1;4;2012;23/04/2012;9
23893;7611;3;1815;;2,74;160;140;300;-1;4;2012;23/04/2012;9
23894;6735;3;1815;;3,13;37;23;60;-1;4;2012;23/04/2012;9
23895;6823;3;1815;;4,9;150;0;150;-1;4;2012;23/04/2012;9
23896;6885;3;1815;;0,65;20;30;50;-1;4;2012;23/04/2012;9
23897;6852;3;1815;;0,59;50;20;70;-1;4;2012;23/04/2012;9
23898;7761;3;;1869;20;3;3;0;0;5;2012;23/05/2012;
23899;7762;3;;1869;18;1;1;0;0;5;2012;23/05/2012;
23900;7763;3;;1869;5;1;1;0;0;5;2012;23/05/2012;
23901;7764;3;;1869;0,7;1;1;0;0;5;2012;23/05/2012;
23902;7765;3;;1869;5;6;6;0;0;5;2012;23/05/2012;
23903;7767;3;;1869;18;1;1;0;0;5;2012;23/05/2012;
23904;7768;3;;1869;12;1;1;0;0;5;2012;23/05/2012;
23905;7769;3;;1869;11;3;3;0;0;5;2012;23/05/2012;
23906;7770;3;;1869;6;4;4;0;0;5;2012;23/05/2012;
23907;7771;3;;1869;3,5;4;4;0;0;5;2012;23/05/2012;
23908;7772;3;;1869;1;30;30;0;0;5;2012;23/05/2012;
23909;7773;3;;1869;16;2;2;0;0;5;2012;23/05/2012;
23910;7766;3;;1869;1;6;6;0;0;5;2012;23/05/2012;
23911;7761;3;1816;;20;3;0;3;-1;5;2012;23/05/2012;4
23912;7762;3;1816;;18;1;0;1;-1;5;2012;23/05/2012;4
23913;7763;3;1816;;5;1;0;1;-1;5;2012;23/05/2012;4
23914;7764;3;1816;;0,7;1;0;1;-1;5;2012;23/05/2012;4
23915;7765;3;1816;;5;6;0;6;-1;5;2012;23/05/2012;4
23916;7767;3;1816;;18;1;0;1;-1;5;2012;23/05/2012;4
23917;7768;3;1816;;12;1;0;1;-1;5;2012;23/05/2012;4
23918;7769;3;1816;;11;3;0;3;-1;5;2012;23/05/2012;4
23919;7770;3;1816;;6;4;0;4;-1;5;2012;23/05/2012;4
23920;7771;3;1816;;3,5;4;0;4;-1;5;2012;23/05/2012;4
23921;7772;3;1816;;1;30;0;30;-1;5;2012;23/05/2012;4
23922;7773;3;1816;;16;2;0;2;-1;5;2012;23/05/2012;4
23923;7766;3;1816;;1;6;0;6;-1;5;2012;23/05/2012;4
23924;7774;3;;1870;1490;2;2;0;0;5;2012;23/05/2012;
23925;7774;3;1817;;1490;2;0;2;-1;5;2012;23/05/2012;4
23926;5831;3;;1871;42;30;30;0;0;5;2012;29/05/2012;
23927;5831;3;1818;;42;30;0;30;-1;5;2012;29/05/2012;4
23928;7775;3;;1872;176;1;1;0;0;5;2012;23/05/2012;
23929;7776;3;;1872;43,8;1;1;0;0;5;2012;23/05/2012;
23930;7777;3;;1872;124,9;1;1;0;0;5;2012;23/05/2012;
23931;7778;3;;1872;24,5;1;1;0;0;5;2012;23/05/2012;
23932;7779;3;;1872;19,8;3;3;0;0;5;2012;23/05/2012;
23933;7775;3;1819;;176;1;0;1;-1;5;2012;23/05/2012;4
23934;7776;3;1819;;43,8;1;0;1;-1;5;2012;23/05/2012;4
23935;7777;3;1819;;124,9;1;0;1;-1;5;2012;23/05/2012;4
23936;7778;3;1819;;24,5;1;0;1;-1;5;2012;23/05/2012;4
23937;7779;3;1819;;19,8;3;0;3;-1;5;2012;23/05/2012;4
23938;6274;3;;1873;2,5;50;50;0;0;5;2012;07/05/2012;
23939;6970;3;;1873;2,9;300;300;0;0;5;2012;07/05/2012;
23940;6971;3;;1873;2,15;500;500;0;0;5;2012;07/05/2012;
23941;5797;3;;1873;2,45;300;300;0;0;5;2012;07/05/2012;
23942;7785;3;;1873;2,95;260;260;0;0;5;2012;07/05/2012;
23943;7708;3;;1873;0,9;260;260;0;0;5;2012;07/05/2012;
23944;6274;3;1820;;2,5;50;0;50;-1;5;2012;07/05/2012;4
23945;6970;3;1820;;2,9;300;0;300;-1;5;2012;07/05/2012;4
23946;6971;3;1820;;2,15;500;0;500;-1;5;2012;07/05/2012;4
23947;5797;3;1820;;2,45;300;0;300;-1;5;2012;07/05/2012;4
23948;7785;3;1820;;2,95;260;0;260;-1;5;2012;07/05/2012;4
23949;7708;3;1820;;0,9;260;0;260;-1;5;2012;07/05/2012;4
23950;6844;1;;1874;1,94;20;20;0;0;5;2012;16/05/2012;
23951;6659;1;;1874;2,1;20;20;0;0;5;2012;16/05/2012;
23952;7611;1;;1874;2,74;30;30;0;0;5;2012;16/05/2012;
23953;7607;1;;1874;2,97;30;30;0;0;5;2012;16/05/2012;
23954;6725;1;;1874;2,29;30;30;0;0;5;2012;16/05/2012;
23955;6844;1;1821;;1,94;20;0;20;-1;5;2012;16/05/2012;1
23956;6659;1;1821;;2,1;20;0;20;-1;5;2012;16/05/2012;1
23957;7611;1;1821;;2,74;30;0;30;-1;5;2012;16/05/2012;1
23958;7607;1;1821;;2,97;30;0;30;-1;5;2012;16/05/2012;1
23959;6725;1;1821;;2,29;30;0;30;-1;5;2012;16/05/2012;1
23960;7190;1;;1875;13,9;50;50;0;0;5;2012;24/05/2012;
23961;7001;1;;1875;2,3;6;6;0;0;5;2012;24/05/2012;
23962;6909;1;;1875;1;10;10;0;0;5;2012;24/05/2012;
23963;6542;1;;1875;1,75;30;30;0;0;5;2012;24/05/2012;
23964;6541;1;;1875;2,85;30;30;0;0;5;2012;24/05/2012;
23965;6904;1;;1875;9,45;2;2;0;0;5;2012;24/05/2012;
23966;47;1;;1875;3,3;3;3;0;0;5;2012;24/05/2012;
23967;7592;1;;1875;69,9;3;3;0;0;5;2012;24/05/2012;
23968;7120;1;;1875;99,7;1;1;0;0;5;2012;24/05/2012;
23969;7190;1;1822;;13,9;50;0;50;-1;5;2012;24/05/2012;1
23970;7001;1;1822;;2,3;6;0;6;-1;5;2012;24/05/2012;1
23971;6909;1;1822;;1;10;0;10;-1;5;2012;24/05/2012;1
23972;6542;1;1822;;1,75;30;0;30;-1;5;2012;24/05/2012;1
23973;6541;1;1822;;2,85;30;0;30;-1;5;2012;24/05/2012;1
23974;6904;1;1822;;9,45;2;0;2;-1;5;2012;24/05/2012;1
23975;47;1;1822;;3,3;3;0;3;-1;5;2012;24/05/2012;1
23976;7592;1;1822;;69,9;3;0;3;-1;5;2012;24/05/2012;1
23977;7120;1;1822;;99,7;1;0;1;-1;5;2012;24/05/2012;1
23978;7776;1;;1876;43,8;1;1;0;0;5;2012;23/05/2012;
23979;7780;1;;1876;15,99;1;1;0;0;5;2012;23/05/2012;
23980;7781;1;;1876;208,9;1;1;0;0;5;2012;23/05/2012;
23981;7782;1;;1876;10,1;2;2;0;0;5;2012;23/05/2012;
23982;7777;1;;1876;124,9;1;1;0;0;5;2012;23/05/2012;
23983;7775;1;;1876;176;1;1;0;0;5;2012;23/05/2012;
23984;7776;1;1823;;43,8;1;0;1;-1;5;2012;23/05/2012;1
23985;7780;1;1823;;15,99;1;0;1;-1;5;2012;23/05/2012;1
23986;7781;1;1823;;208,9;1;0;1;-1;5;2012;23/05/2012;1
23987;7782;1;1823;;10,1;2;0;2;-1;5;2012;23/05/2012;1
23988;7777;1;1823;;124,9;1;0;1;-1;5;2012;23/05/2012;1
23989;7775;1;1823;;176;1;0;1;-1;5;2012;23/05/2012;1
23990;7786;1;;1877;220,2;1;1;0;0;5;2012;06/05/2012;
23991;7786;1;1824;;220,2;1;0;1;-1;5;2012;06/05/2012;1
23992;7264;6;;1878;23;16;16;0;0;5;2012;23/05/2012;
23993;7264;6;1825;;23;16;0;16;-1;5;2012;23/05/2012;7
23994;7122;6;;1878;23;16;16;0;0;5;2012;23/05/2012;
23995;7692;6;;1880;99,9;3;3;0;0;5;2012;29/05/2012;
23996;7595;6;;1880;39,5;4;4;0;0;5;2012;29/05/2012;
23997;6687;6;;1880;39,5;6;6;0;0;5;2012;29/05/2012;
23998;7691;6;;1880;47,64;1;1;0;0;5;2012;29/05/2012;
23999;7531;6;;1880;99,9;3;3;0;0;5;2012;29/05/2012;
24000;7599;6;;1880;99,9;5;5;0;0;5;2012;29/05/2012;
24001;7662;6;;1880;0,6;38;38;0;0;5;2012;29/05/2012;
24002;7663;6;;1880;1,97;5;5;0;0;5;2012;29/05/2012;
24003;7664;6;;1880;2,41;6;6;0;0;5;2012;29/05/2012;
24004;7386;6;;1880;4,9;7;7;0;0;5;2012;29/05/2012;
24005;7692;6;1826;;99,9;3;0;3;-1;5;2012;29/05/2012;7
24006;7595;6;1826;;39,5;4;0;4;-1;5;2012;29/05/2012;7
24007;6687;6;1826;;39,5;6;0;6;-1;5;2012;29/05/2012;7
24008;7691;6;1826;;47,64;1;0;1;-1;5;2012;29/05/2012;7
24009;7531;6;1826;;99,9;3;0;3;-1;5;2012;29/05/2012;7
24010;7599;6;1826;;99,9;5;0;5;-1;5;2012;29/05/2012;7
24011;7662;6;1826;;0,6;38;0;38;-1;5;2012;29/05/2012;7
24012;7663;6;1826;;1,97;5;0;5;-1;5;2012;29/05/2012;7
24013;7664;6;1826;;2,41;6;0;6;-1;5;2012;29/05/2012;7
24014;7386;6;1826;;4,9;7;0;7;-1;5;2012;29/05/2012;7
24015;7692;6;;1881;99,9;1;1;0;0;5;2012;31/05/2012;
24016;7595;6;;1881;39,5;1;1;0;0;5;2012;31/05/2012;
24017;6687;6;;1881;39,5;2;2;0;0;5;2012;31/05/2012;
24018;7787;6;;1881;51,25;1;1;0;0;5;2012;31/05/2012;
24019;5581;6;;1881;99,9;1;1;0;0;5;2012;31/05/2012;
24020;7599;6;;1881;99,9;3;3;0;0;5;2012;31/05/2012;
24021;7692;6;1827;;99,9;1;0;1;-1;5;2012;31/05/2012;7
24022;7595;6;1827;;39,5;1;0;1;-1;5;2012;31/05/2012;7
24023;6687;6;1827;;39,5;2;0;2;-1;5;2012;31/05/2012;7
24024;7787;6;1827;;51,25;1;0;1;-1;5;2012;31/05/2012;7
24025;5581;6;1827;;99,9;1;0;1;-1;5;2012;31/05/2012;7
24026;7599;6;1827;;99,9;3;0;3;-1;5;2012;31/05/2012;7
24027;7783;6;;1882;65;1;1;0;0;5;2012;08/05/2012;
24028;7783;6;1828;;65;1;0;1;-1;5;2012;08/05/2012;7
24029;7741;6;;1883;4,35;120;120;0;0;5;2012;05/05/2012;
24030;7741;6;1829;;4,35;120;0;120;-1;5;2012;05/05/2012;7
24031;7319;6;;1884;48;14;14;0;0;5;2012;07/05/2012;
24032;7317;6;;1884;40;7;7;0;0;5;2012;07/05/2012;
24033;7319;6;1830;;48;14;0;14;-1;5;2012;07/05/2012;7
24034;7317;6;1830;;40;7;0;7;-1;5;2012;07/05/2012;7
24035;7784;6;;1885;40;132;132;0;0;5;2012;14/05/2012;
24036;7784;6;1831;;40;132;0;132;-1;5;2012;14/05/2012;7
24037;7264;6;;1886;23;15;15;0;0;5;2012;02/05/2012;
24038;7264;6;1832;;23;15;0;15;-1;5;2012;02/05/2012;7
24039;7788;4;;1887;221,92;1;1;0;0;5;2012;22/05/2012;
24040;7788;4;1833;;221,92;1;0;1;-1;5;2012;22/05/2012;5
24041;7788;4;;1888;340;1;1;0;0;5;2012;23/05/2012;
24042;7788;4;1834;;340;1;0;1;-1;5;2012;23/05/2012;5
24043;5865;4;;1889;95;1;1;0;0;5;2012;23/05/2012;
24044;5866;4;;1889;21;2;2;0;0;5;2012;23/05/2012;
24045;5867;4;;1889;6;2;2;0;0;5;2012;23/05/2012;
24046;5858;4;;1889;3,5;2;2;0;0;5;2012;23/05/2012;
24047;6296;4;;1889;3,5;2;2;0;0;5;2012;23/05/2012;
24048;5857;4;;1889;2;4;4;0;0;5;2012;23/05/2012;
24049;6054;4;;1889;15;1;1;0;0;5;2012;23/05/2012;
24050;5475;4;;1889;2,7;12;12;0;0;5;2012;23/05/2012;
24051;6284;4;;1889;18;2;2;0;0;5;2012;23/05/2012;
24052;5865;4;1835;;95;1;0;1;-1;5;2012;23/05/2012;5
24053;5866;4;1835;;21;2;0;2;-1;5;2012;23/05/2012;5
24054;5867;4;1835;;6;2;0;2;-1;5;2012;23/05/2012;5
24055;5858;4;1835;;3,5;2;0;2;-1;5;2012;23/05/2012;5
24056;6296;4;1835;;3,5;2;0;2;-1;5;2012;23/05/2012;5
24057;5857;4;1835;;2;4;0;4;-1;5;2012;23/05/2012;5
24058;6054;4;1835;;15;1;0;1;-1;5;2012;23/05/2012;5
24059;5475;4;1835;;2,7;12;0;12;-1;5;2012;23/05/2012;5
24060;6284;4;1835;;18;2;0;2;-1;5;2012;23/05/2012;5
24061;7510;4;;1890;6;50;50;0;0;5;2012;29/05/2012;
24062;7510;4;1836;;6;50;0;50;-1;5;2012;29/05/2012;5
24063;5779;4;;1891;6,55;1;1;0;0;5;2012;08/05/2012;
24064;7703;4;;1891;3,63;2;2;0;0;5;2012;08/05/2012;
24065;7706;4;;1891;2,49;3;3;0;0;5;2012;08/05/2012;
24066;7708;4;;1891;0,75;5;5;0;0;5;2012;08/05/2012;
24067;5791;4;;1891;3,5;3;3;0;0;5;2012;08/05/2012;
24068;7711;4;;1891;12,98;2;2;0;0;5;2012;08/05/2012;
24069;7712;4;;1891;14,98;3;3;0;0;5;2012;08/05/2012;
24070;7007;4;;1891;4,6;5;5;0;0;5;2012;08/05/2012;
24071;5779;4;1837;;6,55;1;0;1;-1;5;2012;08/05/2012;5
24072;7703;4;1837;;3,63;2;0;2;-1;5;2012;08/05/2012;5
24073;7706;4;1837;;2,49;3;0;3;-1;5;2012;08/05/2012;5
24074;7708;4;1837;;0,75;5;0;5;-1;5;2012;08/05/2012;5
24075;5791;4;1837;;3,5;3;0;3;-1;5;2012;08/05/2012;5
24076;7711;4;1837;;12,98;2;0;2;-1;5;2012;08/05/2012;5
24077;7712;4;1837;;14,98;3;0;3;-1;5;2012;08/05/2012;5
24078;7007;4;1837;;4,6;5;0;5;-1;5;2012;08/05/2012;5
24111;7122;6;1838;;23;16;0;16;-1;5;2012;30/05/2012;7
24112;7671;3;;1899;1,8;540;540;0;0;5;2012;28/05/2012;
24113;7677;3;;1899;1,8;360;360;0;0;5;2012;28/05/2012;
24114;7679;3;;1899;1,9;400;400;0;0;5;2012;28/05/2012;
24115;6269;3;;1899;2,2;160;160;0;0;5;2012;28/05/2012;
24116;7789;3;;1900;11,9;200;200;0;0;5;2012;28/05/2012;
24117;7678;3;;1900;14,5;120;120;0;0;5;2012;28/05/2012;
24118;7274;3;;1900;4,8;216;216;0;0;5;2012;28/05/2012;
24119;6857;3;;1901;1,97;200;480;280;0;5;2012;28/05/2012;
24120;6849;3;;1901;2,29;150;242;92;0;5;2012;28/05/2012;
24121;6848;3;;1901;2,28;150;207;57;0;5;2012;28/05/2012;
24122;6844;3;;1901;1,94;200;478;278;0;5;2012;28/05/2012;
24123;6852;3;;1901;0,59;50;70;20;0;5;2012;28/05/2012;
24124;6850;3;;1901;2,74;400;400;0;0;5;2012;28/05/2012;
24125;6846;3;;1901;2,46;200;200;0;0;5;2012;28/05/2012;
24126;6849;3;;1902;2,29;60;302;242;0;5;2012;16/05/2012;
24127;6848;3;;1902;2,28;180;387;207;0;5;2012;16/05/2012;
24128;6844;3;;1902;1,94;200;678;478;0;5;2012;16/05/2012;
24129;6716;3;;1902;2,1;200;200;0;0;5;2012;16/05/2012;
24130;6735;3;;1902;3,13;20;43;23;0;5;2012;16/05/2012;
24131;6823;3;;1903;4,9;150;150;0;0;5;2012;16/05/2012;
24132;6732;3;;1904;4,8;306;306;0;0;5;2012;16/05/2012;
24133;7789;3;;1904;11,9;157,72;357,72;200;0;5;2012;16/05/2012;
24134;6857;3;;1905;1,97;200;680;480;0;5;2012;03/05/2012;
24135;6849;3;;1905;2,29;150;452;302;0;5;2012;03/05/2012;
24136;7338;3;;1905;2,08;90;90;0;0;5;2012;03/05/2012;
24137;6848;3;;1905;2,28;150;537;387;0;5;2012;03/05/2012;
24138;6844;3;;1905;1,94;200;878;678;0;5;2012;03/05/2012;
24139;6716;3;;1905;2,1;200;400;200;0;5;2012;03/05/2012;
24140;6852;3;;1905;0,59;100;170;70;0;5;2012;03/05/2012;
24141;6851;3;;1905;2,06;100;100;0;0;5;2012;03/05/2012;
24142;6850;3;;1905;2,74;400;800;400;0;5;2012;03/05/2012;
24143;6845;3;;1905;1,66;200;400;200;0;5;2012;03/05/2012;
24144;6846;3;;1905;2,46;200;400;200;0;5;2012;03/05/2012;
24145;6735;3;;1905;3,13;20;63;43;0;5;2012;03/05/2012;
24146;7684;3;;1905;0,79;30;30;0;0;5;2012;03/05/2012;
24147;6740;3;;1905;0,81;60;60;0;0;5;2012;03/05/2012;
24148;6887;3;;1906;14,5;120;120;0;0;5;2012;04/05/2012;
24149;6732;3;;1906;4,8;306;612;306;0;5;2012;04/05/2012;
24150;7789;3;;1906;11,9;100,14;457,86;357,72;0;5;2012;04/05/2012;
24151;6849;3;1839;;2,29;42;410;452;-1;5;2012;02/05/2012;9
24152;6848;3;1839;;2,28;23;514;537;-1;5;2012;02/05/2012;9
24153;6844;3;1839;;1,94;140;738;878;-1;5;2012;02/05/2012;9
24154;7694;3;1839;;14,5;23;0;23;-1;5;2012;02/05/2012;9
24155;7274;3;1839;;4,8;50;166;216;-1;5;2012;02/05/2012;9
